Timestamp,ClosePrice
2025-01-17 16:05:00,229.72
2025-01-17 16:10:00,229.94
2025-01-17 16:15:00,229.81
2025-01-17 16:20:00,229.84
2025-01-17 16:25:00,229.8802
2025-01-17 16:30:00,229.93
2025-01-17 16:35:00,229.88
2025-01-17 16:40:00,229.892
2025-01-17 16:45:00,229.8995
2025-01-17 16:50:00,229.92
2025-01-17 16:55:00,229.92
2025-01-17 17:00:00,229.98
2025-01-17 17:05:00,229.98
2025-01-17 17:10:00,229.93
2025-01-17 17:15:00,230.03
2025-01-17 17:20:00,229.97
2025-01-17 17:25:00,229.96
2025-01-17 17:30:00,229.94
2025-01-17 17:35:00,229.97
2025-01-17 17:40:00,229.95
2025-01-17 17:45:00,229.95
2025-01-17 17:50:00,229.902
2025-01-17 17:55:00,229.95
2025-01-17 18:00:00,229.925
2025-01-17 18:05:00,229.925
2025-01-17 18:10:00,229.905
2025-01-17 18:15:00,229.92
2025-01-17 18:20:00,229.85
2025-01-17 18:25:00,229.85
2025-01-17 18:30:00,229.765
2025-01-17 18:35:00,229.82
2025-01-17 18:40:00,229.815
2025-01-17 18:45:00,229.835
2025-01-17 18:50:00,229.85
2025-01-17 18:55:00,229.835
2025-01-17 19:00:00,229.85
2025-01-17 19:05:00,229.685
2025-01-17 19:10:00,229.475
2025-01-17 19:15:00,229.4801
2025-01-17 19:20:00,229.5
2025-01-17 19:25:00,229.4
2025-01-17 19:30:00,229.375
2025-01-17 19:35:00,229.6
2025-01-17 19:40:00,229.3988
2025-01-17 19:45:00,229.3
2025-01-17 19:50:00,229.28
2025-01-17 19:55:00,229.499
2025-01-17 19:59:56,229.499
